image_path,label,probability
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1055.jpg,person,0.502045214176178
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1055.jpg,chair,0.24997875094413757
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_4173.jpg,traffic light,0.8741801977157593
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1557.jpg,person,0.4866151213645935
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1000.jpg,person,0.5345492959022522
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1000.jpg,chair,0.274549275636673
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_901.jpg,person,0.49235206842422485
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_901.jpg,chair,0.28491565585136414
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_4256.jpg,traffic light,0.9005598425865173
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3105.jpg,person,0.8649799227714539
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3403.jpg,bicycle,0.2696560323238373
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3403.jpg,dog,0.14397847652435303
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1278.jpg,person,0.6056770086288452
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1278.jpg,chair,0.18356412649154663
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_696.jpg,person,0.35710713267326355
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_696.jpg,bottle,0.27571582794189453
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_696.jpg,bicycle,0.1210370883345604
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_300.jpg,person,0.3908412754535675
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_300.jpg,bottle,0.3509099781513214
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2135.jpg,person,0.41721105575561523
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2135.jpg,bottle,0.15204326808452606
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2135.jpg,bicycle,0.16688114404678345
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1987.jpg,person,0.4432116746902466
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1987.jpg,bottle,0.13527637720108032
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2172.jpg,person,0.5308045744895935
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2172.jpg,bottle,0.10275249183177948
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2172.jpg,bicycle,0.20206297934055328
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3404.jpg,light,0.10245359688997269
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3404.jpg,bicycle,0.21983930468559265
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3404.jpg,dog,0.2004423886537552
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1703.jpg,person,0.26541265845298767
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1703.jpg,bottle,0.12437541037797928
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2140.jpg,person,0.42064768075942993
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2140.jpg,bottle,0.15133211016654968
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2140.jpg,bicycle,0.16125710308551788
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3185.jpg,person,0.837906002998352
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2938.jpg,person,0.3663696050643921
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2938.jpg,chair,0.27109867334365845
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_247.jpg,person,0.2672896981239319
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_247.jpg,bottle,0.4006727337837219
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3568.jpg,person,0.33518147468566895
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3568.jpg,light,0.18186192214488983
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3568.jpg,bicycle,0.1715008169412613
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1039.jpg,person,0.5432302951812744
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1039.jpg,chair,0.23561711609363556
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1551.jpg,person,0.2934275269508362
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1551.jpg,car,0.1081196591258049
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1551.jpg,bottle,0.14577631652355194
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3617.jpg,person,0.5545503497123718
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3617.jpg,chair,0.13783855736255646
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3858.jpg,bottle,0.316895991563797
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2542.jpg,person,0.28134778141975403
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2542.jpg,bird,0.11796928197145462
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2542.jpg,bicycle,0.14413456618785858
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2456.jpg,person,0.5195944905281067
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2691.jpg,person,0.1666344851255417
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2691.jpg,light,0.3617278039455414
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2691.jpg,bird,0.18189787864685059
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1749.jpg,person,0.2916299104690552
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1749.jpg,bottle,0.12249136716127396
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1845.jpg,person,0.28514060378074646
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1845.jpg,light,0.10134494304656982
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1845.jpg,bottle,0.12428629398345947
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3007.jpg,person,0.30339309573173523
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3007.jpg,chair,0.34404227137565613
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2011.jpg,person,0.5095282196998596
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2011.jpg,bottle,0.14357149600982666
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3486.jpg,bird,0.17740796506404877
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3486.jpg,bottle,0.3760586678981781
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3486.jpg,bicycle,0.10195165872573853
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3711.jpg,person,0.6413337588310242
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3711.jpg,chair,0.13483208417892456
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1019.jpg,person,0.47959616780281067
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1019.jpg,chair,0.2759660482406616
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1078.jpg,person,0.3024275600910187
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1078.jpg,bottle,0.17424486577510834
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1078.jpg,chair,0.3048672676086426
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3881.jpg,car,0.15265174210071564
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3881.jpg,handbag,0.18088383972644806
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3881.jpg,bottle,0.1586618721485138
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3506.jpg,person,0.28795289993286133
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3506.jpg,light,0.15052418410778046
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3506.jpg,bird,0.1345088928937912
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3506.jpg,bicycle,0.16884103417396545
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_317.jpg,person,0.3076362907886505
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_317.jpg,bottle,0.4036093056201935
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2719.jpg,person,0.17032742500305176
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2719.jpg,light,0.3590126633644104
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2719.jpg,bird,0.18407602608203888
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1105.jpg,person,0.28148436546325684
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1105.jpg,chair,0.47294166684150696
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3346.jpg,dog,0.620832622051239
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1712.jpg,person,0.2792608439922333
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1712.jpg,bottle,0.11880612373352051
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3995.jpg,traffic light,0.8781267404556274
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1468.jpg,person,0.42484018206596375
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1468.jpg,light,0.11597803980112076
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1468.jpg,chair,0.1217552050948143
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2014.jpg,person,0.5192058682441711
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2014.jpg,bottle,0.12786808609962463
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2014.jpg,bicycle,0.10280869901180267
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2493.jpg,person,0.369933545589447
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2493.jpg,bicycle,0.1364547163248062
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2513.jpg,person,0.43730178475379944
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2513.jpg,bicycle,0.1312592327594757
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3753.jpg,person,0.7407507300376892
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2928.jpg,person,0.6019644737243652
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2928.jpg,chair,0.11342140287160873
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3348.jpg,person,0.13403239846229553
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3348.jpg,dog,0.40433269739151
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_4101.jpg,traffic light,0.8812797665596008
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2574.jpg,person,0.38006919622421265
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2574.jpg,bird,0.10371673107147217
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2574.jpg,bicycle,0.12540237605571747
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1276.jpg,person,0.5810512900352478
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1276.jpg,chair,0.2330520749092102
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3461.jpg,person,0.2218925803899765
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3461.jpg,light,0.19378748536109924
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3461.jpg,car,0.10712447762489319
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3461.jpg,dog,0.10631293803453445
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1146.jpg,person,0.446344256401062
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1146.jpg,chair,0.10540633648633957
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_631.jpg,person,0.4138560891151428
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_631.jpg,bottle,0.27366483211517334
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1862.jpg,person,0.4219318628311157
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1862.jpg,chair,0.20215225219726562
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3609.jpg,person,0.628711462020874
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3198.jpg,person,0.8406927585601807
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2891.jpg,person,0.7299801707267761
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3949.jpg,bird,0.12090818583965302
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3949.jpg,car,0.24730606377124786
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3949.jpg,handbag,0.12316267937421799
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3949.jpg,skis,0.10435788333415985
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3017.jpg,person,0.37138834595680237
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3017.jpg,chair,0.2713189125061035
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_600.jpg,person,0.31271880865097046
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_600.jpg,bottle,0.3639046549797058
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_600.jpg,bicycle,0.1078668013215065
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1061.jpg,person,0.534812867641449
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1061.jpg,chair,0.226150780916214
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3148.jpg,person,0.8303548097610474
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_900.jpg,person,0.40273740887641907
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_900.jpg,chair,0.3749256432056427
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2714.jpg,person,0.1767732948064804
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2714.jpg,light,0.36770370602607727
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2714.jpg,bird,0.17262449860572815
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_277.jpg,person,0.30471694469451904
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_277.jpg,bottle,0.43787822127342224
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3626.jpg,person,0.5769480466842651
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3626.jpg,chair,0.10410325974225998
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_4174.jpg,traffic light,0.8868458867073059
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1643.jpg,person,0.24347911775112152
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1643.jpg,bench,0.25479602813720703
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1643.jpg,chair,0.20849917829036713
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3559.jpg,person,0.3441697657108307
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3559.jpg,light,0.18699823319911957
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3559.jpg,bicycle,0.16183410584926605
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1915.jpg,person,0.606621265411377
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1915.jpg,bicycle,0.11716454476118088
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_254.jpg,person,0.3115238845348358
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_254.jpg,bottle,0.32172244787216187
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1209.jpg,person,0.44581717252731323
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_1209.jpg,chair,0.1256602704524994
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2963.jpg,person,0.3841192424297333
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2963.jpg,chair,0.1930045783519745
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_886.jpg,person,0.5603286623954773
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_886.jpg,chair,0.23063665628433228
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2732.jpg,person,0.17419889569282532
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2732.jpg,light,0.3482663929462433
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_2732.jpg,bird,0.19890248775482178
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_21.jpg,car,0.6393603682518005
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_21.jpg,surfboard,0.15039865672588348
/home/dm-tomato/dm-gun/metaData/anotherModel/clip/video_frame/frame_3532.jpg,person,0.3494858741760254
